,cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
752,UgwDLZfVgIMfwKRy_mB4AaABAg.A7EgOQVM_WCA7F0pSc4ztx,​ @pengamat. Sakarepmu,2 jam yang lalu,@joemanroe944,UCi6PfV_h3y360LuwnFJ82Ag,0,,https://yt3.ggpht.com/ytc/AIdro_loG8mbCCaGOpzdoL0Y1WNvva8bY8E2_AMGR5ie0Vg=s88-c-k-c0x00ffffff-no-rj,False,True,1723904120.105697
753,UgzIXee7T7a2wG4So4J4AaABAg.A7Ea_2wvkscA7EgQqwmmoq,apanya yg bangga?,5 jam yang lalu,@NayaliSadlia,UCNtr68P5cImwRjouJDhBQMA,0,,https://yt3.ggpht.com/ytc/AIdro_mQPSrH_ciG7qqWxXbvLdt-yOWg8iIxIJ94kZavog4xQVh7F-Pwyaiwm5oLdrxwNC7pVw=s88-c-k-c0x00ffffff-no-rj,False,True,1723893320.280589
754,UgzIXee7T7a2wG4So4J4AaABAg.A7Ea_2wvkscA7Ehq4FMqwn," @NayaliSadlia  doa mangkrak kalian gak di ijabah 😁, kemarin whoosh di doain mangkrak eh ternyata sudah melaju 😂",5 jam yang lalu,@GudangOre,UCZBEPOvKv4Cmoo7l3ghp38A,6,,https://yt3.ggpht.com/ytc/AIdro_nORjyYIWeImlv59lRgvisV2wPTNRvaz6BPN6eJqOLH6WLF56Ie3Pd9ifSOmICck_CnBA=s88-c-k-c0x00ffffff-no-rj,False,True,1723893320.283606
755,UgzIXee7T7a2wG4So4J4AaABAg.A7Ea_2wvkscA7ElV5jca56,"​ @NayaliSadlia Alhamdulillah berjalan lancar, terhindar dari doa orang2 rusak akal dan pikiran, yang ingin Upacara gagal",4 jam yang lalu,@malaikatsubuh430,UC66-GVAgopNViB-S2qeUu-w,8,,https://yt3.ggpht.com/ytc/AIdro_nZa2L5tvX7AvSd4Ge5CNES4grhI0iSwAR0FOEKVgy-ONyNf84-qq6U12ADeVbgPcot_Q=s88-c-k-c0x00ffffff-no-rj,False,True,1723896920.287065
756,UgzIXee7T7a2wG4So4J4AaABAg.A7Ea_2wvkscA7EmJXGF7rE," @NayaliSadlia ini apalagi...masih ada aja PEMBENCI pasukan SENGKUNI ,kita mah pasukan PANDAWA yang BANGGA 😘🇮🇩",4 jam yang lalu,@widhiid8053,UCdi2ocO3C6dxFlsJKYLpPug,7,,https://yt3.ggpht.com/D5v7IWnE4b0BGEcU2FgrcfN17pRZfVuQ0Wx3SekCOJJAaWsmOqeOPN-kWjnQ7FZGRuiO6SRbtA=s88-c-k-c0x00ffffff-no-rj,False,True,1723896920.287065
757,UgzIXee7T7a2wG4So4J4AaABAg.A7Ea_2wvkscA7Epi5xSTh3,Alhamdulillah wasyukurillah terima kasih yaa Allah....,3 jam yang lalu,@niahendrawati5065,UC8zaya3agEw__oTNwkQet-w,3,,https://yt3.ggpht.com/ytc/AIdro_l7sZxH-bXgehIA5Dhp5OA0wthx3F_xRAYsoy8GVobQxHRmq3xmtHh-PEruDOIEHk0IZA=s88-c-k-c0x00ffffff-no-rj,False,True,1723900520.287065
758,UgzIXee7T7a2wG4So4J4AaABAg.A7Ea_2wvkscA7Et0NC37BI, @niahendrawati5065  Alhamdulillah amin lancar...🤲,3 jam yang lalu,@widhiid8053,UCdi2ocO3C6dxFlsJKYLpPug,4,,https://yt3.ggpht.com/D5v7IWnE4b0BGEcU2FgrcfN17pRZfVuQ0Wx3SekCOJJAaWsmOqeOPN-kWjnQ7FZGRuiO6SRbtA=s88-c-k-c0x00ffffff-no-rj,False,True,1723900520.287065
759,UgzIXee7T7a2wG4So4J4AaABAg.A7Ea_2wvkscA7EvLSq2eAM,​ @NayaliSadlia pasukan sakit hati 😂😂😂,3 jam yang lalu,@innecardoz,UCbq0MHNcM3ZacMJmNi081gg,4,,https://yt3.ggpht.com/ytc/AIdro_kqxZTNJy1BySrnoIP0peA1BnXQcv-ZxQWOPfcu-rerdeM=s88-c-k-c0x00ffffff-no-rj,False,True,1723900520.302692
760,UgzIXee7T7a2wG4So4J4AaABAg.A7Ea_2wvkscA7EyKquF_QF, @widhiid8053  amiiin Allohuma amiiin...,2 jam yang lalu,@niahendrawati5065,UC8zaya3agEw__oTNwkQet-w,3,,https://yt3.ggpht.com/ytc/AIdro_l7sZxH-bXgehIA5Dhp5OA0wthx3F_xRAYsoy8GVobQxHRmq3xmtHh-PEruDOIEHk0IZA=s88-c-k-c0x00ffffff-no-rj,False,True,1723904120.622728
761,UgzIXee7T7a2wG4So4J4AaABAg.A7Ea_2wvkscA7EzePLpwyi,​@NayaliSadlia mpekmu😅,2 jam yang lalu,@semuelsesa5723,UCw-nTU4nOYYB3yq2zjLaSUw,2,,https://yt3.ggpht.com/ytc/AIdro_ln-9HYXgytSDFQbDRDb_rgH6bzytH6hE2dknWeVZrk6K8go1x19Eeds3jB779sjKtoDw=s88-c-k-c0x00ffffff-no-rj,False,True,1723904120.622728
762,UgzIXee7T7a2wG4So4J4AaABAg.A7Ea_2wvkscA7F-_XKRBhR,Keraguan itu wajar . Krn proyek IKN menelan biaya yg teramat amat  fantastis,2 jam yang lalu,@antok-tokz82,UCjUucMq8dh1ZLg-5oxjYt4Q,0,,https://yt3.ggpht.com/w5v0sYwNkdvKi2MurcTuj7iMOvo8AGgWUvuZq80TXl7xP7ghyMpbT7bocR9Epr7SYmJdNwDDiQ=s88-c-k-c0x00ffffff-no-rj,False,True,1723904120.622728
763,UgzIXee7T7a2wG4So4J4AaABAg.A7Ea_2wvkscA7F1UHi_g3F," @antok-tokz82  Keraguan itu tidak boleh dalam sebuah bisnis atau project karena mewakili PERASAAN ,tapi kewaspadaan itu penting sebagai bagian MANAJEMEN RESIKO dan itu Logic ,tidak besar kalo diliat dari SKALA nya apalagi ini project MULTIYEARS jangka panjang ,tapi ya itulah warga+62 untuk INVESTASI selalu berat tapi untuk JUDI ringan ,contohnya progam makan siang cuma 71T dikritik sedang korban judi >395T belum korban Binomo, MLM dll🤯🤦",2 jam yang lalu,@widhiid8053,UCdi2ocO3C6dxFlsJKYLpPug,3,,https://yt3.ggpht.com/D5v7IWnE4b0BGEcU2FgrcfN17pRZfVuQ0Wx3SekCOJJAaWsmOqeOPN-kWjnQ7FZGRuiO6SRbtA=s88-c-k-c0x00ffffff-no-rj,False,True,1723904120.638342
764,UgzIXee7T7a2wG4So4J4AaABAg.A7Ea_2wvkscA7F8_rYxV5U,​ @GudangOre mangkrak klo cman di nyinyirin bozz tapi klo di kerjain top markotop hasilya,1 jam yang lalu,@SiswantoIwanto-ov4by,UCzS19rv3yLs_1tarJ7q8YQg,1,,https://yt3.ggpht.com/ytc/AIdro_mIwmOWixO3beIzPS1KrkOcL7bCtFf4JjSrxK3XBh3w8AGlMUaGWuQGy0UKisQHftHW9Q=s88-c-k-c0x00ffffff-no-rj,False,True,1723907720.638342
765,UgzIXee7T7a2wG4So4J4AaABAg.A7Ea_2wvkscA7FCUGlbFVO, @widhiid8053  anda memang hebat..paparan yang bagus..,30 menit yang lalu,@niahendrawati5065,UC8zaya3agEw__oTNwkQet-w,0,,https://yt3.ggpht.com/ytc/AIdro_l7sZxH-bXgehIA5Dhp5OA0wthx3F_xRAYsoy8GVobQxHRmq3xmtHh-PEruDOIEHk0IZA=s88-c-k-c0x00ffffff-no-rj,False,True,1723909520.638342
766,Ugwsq3UYam2l7L-MT5R4AaABAg,DPKD Prov.Sulut mengikuti❤,6 jam yang lalu (diedit),@meiskegosal4583,UC_O37LhC49EEM41qcL9-EsQ,7,,https://yt3.ggpht.com/ytc/AIdro_mJptBqiYu2Mm2JPzemNXBp6nybpZDbLY26VxDDopw=s88-c-k-c0x00ffffff-no-rj,False,False,1723889720.956866
767,Ugx1sjJ99YQUVvmcUY14AaABAg,Alhamdulillah... IKN terwujud dan jadi kenyataan.... bukan khayalan .... Indonesia Jaya.... NKRI harga mati 🙏🙏🙏👍👍👍,4 jam yang lalu,@bainkelana,UC7Xtn5RLRB_bJ9lLyofq8Vw,11,1,https://yt3.ggpht.com/ytc/AIdro_lya4RpqdFu9Eeajy2b_bQbcO104PwvZWdqdYqgaPZ2RDFHwl3N_xO2SmB5wghHsKFWLg=s88-c-k-c0x00ffffff-no-rj,False,False,1723896920.956866
768,UgziFumVv0AECL1Fzy94AaABAg,Majulah negriku jayalah bangsaku.🇲🇨🇲🇨🇲🇨,4 jam yang lalu,@EkoYudi-d5c,UCc5AeBHVRcxeNd_5mb489QA,6,,https://yt3.ggpht.com/ytc/AIdro_nj7PAq489rI6NHK471MkFocojz6YJXKcDqEE2K1NQlj-I_sNgBPBPSsnyomX85OyBptw=s88-c-k-c0x00ffffff-no-rj,False,False,1723896920.972494
769,UgzCqgqBWL0UTNgENGF4AaABAg,"Ikn benar "" keren luar biasaaaa❤❤❤❤❤",6 jam yang lalu,@regitarukmana3301,UC8JY3oL-_2vALyXEWuVi_dw,7,,https://yt3.ggpht.com/ytc/AIdro_kZqUYfeDA2j7ouEvWZ44NIVI51NrymcBPcImV9E0E=s88-c-k-c0x00ffffff-no-rj,False,False,1723889720.972494
770,UgynQMtk4VTszT-Scj94AaABAg,"Istana dan kota yang baru buatan tangan anak bangsa!!!!
Kami pemuda indonesia yg baik, menjunjung tinggi NKRI mendukung IKN menjadi ibukota negara yg majuu!!!!! Merdeka!!!",2 jam yang lalu,@izmialbar9499,UC5D6bBz1esaVFANPt4ai32g,2,,https://yt3.ggpht.com/ytc/AIdro_n-5Uyy4uBf1cepaJOjOz08ZJYmQ28dvmHuEThaoTdfRc9dbQYzmqUndF_0hW2OfKNQ5g=s88-c-k-c0x00ffffff-no-rj,False,False,1723904120.972494
771,Ugw0sQR1KQ7XFBFajV94AaABAg,"Merdeka merdeka merdeka 
Indonesia maju 
menuju 
Indonesia Emas",4 jam yang lalu,@DaveEmmanuelbani,UCco_D9c8leaOha52qaPpk9g,7,,https://yt3.ggpht.com/ytc/AIdro_mmsD-lV1KwwETxT6mmremZdbV8RUlIGafNT-jYKHLRNAtUV3Th-FV9QR6jqDcCNsX9gA=s88-c-k-c0x00ffffff-no-rj,False,False,1723896920.972494
772,UgwjKFIZWXGQeSV_PXF4AaABAg,Alhamdulillah terang benderang sesuai masa depan  NKRI,5 jam yang lalu,@asrihartono,UCDqrph-U6qLklGXMcLjXoQw,4,,https://yt3.ggpht.com/ly0MRBOX1XoSnnHsIX17aGR1Prx75A-nmUv5WWQzloi_rNe-eNLSrchtlQsGojkq0WVTPMz3=s88-c-k-c0x00ffffff-no-rj,False,False,1723893320.988114
773,UgyreTQne53UKRJTN814AaABAg,"Bu Iriana cantik sekali..❤
Semoga jaya selalu negeriku Indonesia 🎉🎉🎉",3 jam yang lalu,@yuliarahmania3465,UC-q4ahKP0PweYOcvjIytyiQ,4,,https://yt3.ggpht.com/ytc/AIdro_nrUf5cxrP6hryq6wxhCZLgNjLBeX_jr7oFgepztdY=s88-c-k-c0x00ffffff-no-rj,False,False,1723900520.988114
774,UgyZwBtzLkgwk3_CRdJ4AaABAg,Tak bisa ikut ke IKN upacara bendera 😅😅😅pinomat manonton live hidup negeriku merdeka 🇮🇩🇮🇩🇮🇩💪,6 jam yang lalu,@santirugunbrsilaen8884,UCgov8O0FtMwpkGqJRgWkrCg,4,,https://yt3.ggpht.com/ytc/AIdro_kN0vHjIDhTA7B0t2l-8jw4du0Fp3Q4NWDxREtZ0wG6prM4O5dykKEJAxt14lhBl9HMMQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723889720.988114
775,UgwpYaqP3gR7pXxlxf14AaABAg,siooo syng anak anak bangsa yg cerdas dan sukses❤❤❤❤,5 jam yang lalu,@YanSorong,UCWXzCKTdDXdTfY97FxWnVeg,4,,https://yt3.ggpht.com/ytc/AIdro_lkIByNVbSuFqJGUCTwWjyjAGNZyOZyewDqD3snyIfuaSW6VQtIro6BXAVa29R6UGf8zQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723893320.988114
776,UgxgW99I1BiI_qoQOvp4AaABAg,"JAYALAH INDONESIAKU TERCINTAAA DAMAI DAN SEJAHTRA

BANGGA MENJADI WARGA NEGARA INDONESIA...
IKN KEREN BANGETTT",4 jam yang lalu,@muslihatiahmad3481,UCmnwBg831STFKehSGvsx7nA,8,,https://yt3.ggpht.com/ytc/AIdro_nC6ZZVcr0_BHS1HVt86yqnpdiU7N9x7VQH6AmABXw=s88-c-k-c0x00ffffff-no-rj,False,False,1723896920.988114
777,Ugzpjh_aauIv2e6WVWV4AaABAg,"Alhamdulillah....
Selamat,upacara HUT .RI ke 79 berjalan lancar dan khitmat",5 jam yang lalu,@tuminahminah1674,UCamJUH4xqa3xxpuWNYbvtww,2,,https://yt3.ggpht.com/ytc/AIdro_mF03Ky8lSgwdHmfJlA0_g2hKXs6A2fRYYe291aQbY=s88-c-k-c0x00ffffff-no-rj,False,False,1723893321.003741
778,UgyqPtdXd1lp7sVD7CB4AaABAg,"Alhamdulillah, bangga jadi warga indonesia, terlebih deket dengan IKN...
Mega proyek yg jauh dari kata mangkrak (terabaikan)... 5-10 tahun kedepan pasti bakal lebih megah & gagah ini kota",5 jam yang lalu,@dimasopfp,UCF9YgOIul4qPUtV-EoSBG4A,3,,https://yt3.ggpht.com/kHEXYx3xDdAml_dYOPFA60Z5vdd6h4O-ld7kZ-IC-KASzT8lSe-8IV6ZMK2z5lpo_1uoUmkbZTQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723893321.003741
779,Ugy0bxBrxLCi8nid-cp4AaABAg,Mantan popok HUT R I ke 79 ditahun 2024 berjalan lancar di IKN  Indonesia makin maju  pembangunan mkin merata meningkatkan perekonomian khususnya di kaltim dan sekitar dampak positif buat masyarakat kaltim. MERDEKA  INDONESIA jombang jatim hadir MAZSSEEEE...........,3 jam yang lalu,@user-ub6mv6sk3d,UCN0RPr203Fsk_yI94VXmajA,1,,https://yt3.ggpht.com/ytc/AIdro_lCcLaQxWcvI2EGO1Yx8JghVogwuIvweQtKO2WljVQO8Z9U-9WIqXep9b4I_4RwnbLfMQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723900521.003741
780,UgxywM2xzf4G12JqSKx4AaABAg,Siap hadirrr...,6 jam yang lalu,@C4hy0ntriD,UCUDWc8LoSxXxc6-5dJay3cQ,3,,https://yt3.ggpht.com/ytc/AIdro_nr9xE_2vBhbh6K--Fq-aive21XyEQnu2y02BiS_JoIPeuEzrRmJAz6CHewA8Z5_h4Pew=s88-c-k-c0x00ffffff-no-rj,False,False,1723889721.019364
781,Ugxyq04Umo7i_a9y7FV4AaABAg,Menyala Indonesia ku 🔥💖🇲🇨🇲🇨,6 jam yang lalu,@ratnakartikasari7158,UCAL_daAIrnul-TQXQTeluqA,9,,https://yt3.ggpht.com/ytc/AIdro_lN-4Nx_8lHVaTcCB6RU_86oLU3-EhCKKSQZuN9H_l0fQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723889721.019364
782,Ugxsof8xmnmzOx-T5Jx4AaABAg,Gedung istana negara yg di kungkung oleh Burung Garuda dgn gagah dengan kepala Garuda yg tegak dan mata yang menyorot tajam mengandung arti kekuatan persatuan dan melindungi segenap bangsa dan tanah air negara Indonesia,2 jam yang lalu,@mhd.zulfikar.ali.,UCrEyjZy2mS55abykEuv2B3A,1,,https://yt3.ggpht.com/lpQJx7Br8wVObcJFxgtaHMCi_vukg-ys4JcbYGWeGy1AX2TYL2YMIW1yQaa7cR0OM-FB56kE=s88-c-k-c0x00ffffff-no-rj,False,False,1723904121.019364
783,UgwdCd0eraqWsKNgSgl4AaABAg,Ohhh maeygooodd IKN keren kelihatannya dari jauh  maupun dari dekat mantap keren habis🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨👍👍,1 jam yang lalu (diedit),@kamilnabila37,UC8IG--Ju4n3YrNxeYfdC5xw,1,,https://yt3.ggpht.com/khsxsKroMKJK3A6-QPpjhQ7c2t6nUEYlJ3fIdL8CiaXGz5Dfu-KjrfOtcldW-7kS7F_tKXxl=s88-c-k-c0x00ffffff-no-rj,False,False,1723907721.034984
784,Ugzb_reQomPhSNZSUQ54AaABAg,Merdeka Indonesia ku.... Menyala Nusantara ku...🔥🔥🔥,2 jam yang lalu,@engelberdl797,UCdZdo0GTP6c12aMonVgS8xQ,1,,https://yt3.ggpht.com/ytc/AIdro_kTAGphZaMM2WSxPC_LLQHR2lNicuOS5NJE18Hj9PlAwQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723904121.034984
785,UgwJ-6m4eAYWddZ0AYV4AaABAg,"Merdekaaaa 🇮🇩 
Merdeka juga 7 terpidana",6 jam yang lalu,@user-zk9gd7nl2g,UCzBOZbePno4YFsnb9qobquA,3,,https://yt3.ggpht.com/ytc/AIdro_mMCFGLpx-oVhpUD-5nWuGkQGaSnhc77pZDhv7mEa7cxk6UAAgzralettYUi9Lid9Cr3w=s88-c-k-c0x00ffffff-no-rj,False,False,1723889721.034984
786,Ugx1sjJ99YQUVvmcUY14AaABAg.A7EljurMwD3A7EvyyGCcD9,"Demi IKN dan kenyataannya semua harga sembako naik trus, tapi gaji buru tak pernah naik",3 jam yang lalu,@mismansihotang9916,UCNDsPsgi2vtpOVi6kGoSzXQ,1,,https://yt3.ggpht.com/ytc/AIdro_km946R4cO_nIXjR6Fifuzwi1TYeGzQB5Smb2LXZM8=s88-c-k-c0x00ffffff-no-rj,False,True,1723900521.211875
787,UgwNcLethf-Q8dygeWR4AaABAg,Merdeka,6 jam yang lalu,@srisulasrimokodompit9253,UCLDrm_ns4Q2_jjGwCdtqrBA,4,,https://yt3.ggpht.com/ytc/AIdro_l--DC-T8n_H7g5orZVw-6fuCK544i3BlacybnBoHmFv1M=s88-c-k-c0x00ffffff-no-rj,False,False,1723889721.575747
788,Ugyo809N2qq3XwlLPKt4AaABAg,Alhamdulillah...puji syukur ya ALLAH...semua ya berjalan dgn lancar...Dan semoga INDONESIA selalu dlm lindungan ALLOH SWT,3 jam yang lalu,@siti647,UCn8fnrkLstWIkB_jHKGmr1g,0,,https://yt3.ggpht.com/JaQ4TTqYO2s5t2gqaGbgEN3jd636-tGDqkdWFftb6auxUa-fWh8MvGHQzieKb-4n2D5ee2BU3g=s88-c-k-c0x00ffffff-no-rj,False,False,1723900521.575747
789,Ugxr7tYWBjs29OqQUq94AaABAg,"Terimakasih pa Jokowidodo selama 10 tahun memimpin indonesia banyak keberhasilan dan kemajuan  yg di capai,kalau boleh usul bendera merah putih yg pertama berkibar di IKN agar di simpan baik2 untuk dijadikan dokumen Negara",3 jam yang lalu,@Soleh432,UC02avLHVebSgB01zsBgY4EQ,3,,https://yt3.ggpht.com/ytc/AIdro_nn2r27xgt-QLsA4NOafS588bIhGJEP80r8XEC4pJEMwtmsmIosL5hG9gzQ2AyEbG8G0A=s88-c-k-c0x00ffffff-no-rj,False,False,1723900521.575747
790,Ugy0NOl7WDBf0AZDPRl4AaABAg,Istana negara kerennnnn bgt,6 jam yang lalu,@regitarukmana3301,UC8JY3oL-_2vALyXEWuVi_dw,2,,https://yt3.ggpht.com/ytc/AIdro_kZqUYfeDA2j7ouEvWZ44NIVI51NrymcBPcImV9E0E=s88-c-k-c0x00ffffff-no-rj,False,False,1723889721.575747
791,UgxLhu0jnBKvCpsyVoF4AaABAg,Karyati Dinas. Prov. Jabar Hadir,5 jam yang lalu,@karyatie4350,UC_WFY6_GL2EB36INZLsfa0w,2,,https://yt3.ggpht.com/ytc/AIdro_lfD-B7XcuqhEXiUfOnbQuqh0f59IrKbui6o0F8FwQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723893321.59138
792,UgyxEIIMj0lAq3PyQQZ4AaABAg,"Inilah karya ispirator anak bangsa yg harus kita hormati,teruskan para pejuwang tni/polri, untuk Indonesia maju.",2 jam yang lalu,@agustiningsih94,UCROfW3xvo5VfTBQ3rtYujAg,0,,https://yt3.ggpht.com/ytc/AIdro_n2mM1N67trsqziQUjqrkOs3rQdzvPhysX_2wk1mnYwW5M=s88-c-k-c0x00ffffff-no-rj,False,False,1723904121.59138
793,Ugz_git-sKK3sO78EQh4AaABAg,"Berkibarlah benderaku

Lambang suci gagah perwira

Di seluruh pantai Indonesia

Kau tetap pujaan bangsa

 

Siapa berani menurunkan engkau

Serentak rakyatmu membela

Sang merah putih yang perwira

Berkibarlah slama-lamanya

 

Kami rakyat Indonesia

Bersedia setiap masa

Mencurahkan segenap tenaga

Supaya kau tetap cemerlang

 

Tak goyang jiwaku menahan rintangan

Tak gentar rakyatmu berkorban

Sang merah putih yang perwira

Berkibarlah slama-lamanya",2 jam yang lalu,@user-dj8fj1eo4z,UCpldwMSovYiWVamulg9AEhg,1,,https://yt3.ggpht.com/ytc/AIdro_ltIu98QW9aVmbqVxBW_IQi0xR-vFgzH-Rl4Tsb2VD6G1NqCdIv6pqabuAAW4pBrhtoAw=s88-c-k-c0x00ffffff-no-rj,False,False,1723904121.600149
794,UgyxOC5xG6HtyyUUjZh4AaABAg,Beautiful 😍 🎉🎉🎉🎉,4 jam yang lalu,@frederikawells2425,UCsPIH3BQtszN9dG5lMik5XQ,2,,https://yt3.ggpht.com/ytc/AIdro_m361lHgtCt29Ku9y_HBTASIEroN9jA1sUMGTh46Wk=s88-c-k-c0x00ffffff-no-rj,False,False,1723896921.60427
795,Ugx8TeR9f7xZDABzgOh4AaABAg,Merdeka merdeka semoga indonesia tetap jaya,4 jam yang lalu,@NurdinItang-bk6ct,UCqhsvTJpGXelVzXC9eud4KA,1,,https://yt3.ggpht.com/qPOI1qe291RNf6fNtgx0x9gnd1hyrhGkoKJqCtufGPlIwAHFeVNm4FjwkbXhHB_snAmMQxa2Kg=s88-c-k-c0x00ffffff-no-rj,False,False,1723896921.607271
796,UgxrOfJnVgj-7VQkSR14AaABAg,Wow mantab ikn ibu kota Nusantara Indonesia Kalimantan Timur Kaltim dalam upacara penurunan bendera sang merah putih semoga dengan upacara kemerdekaan RI yang ke 79 di ikn semoga negara Indonesia makin tambah maju modern dan rakyat seluruh Indonesia tambah sejahtera amien iya Allah rabal Al-Amin,27 menit yang lalu,@rozi8955,UC3lbjVM8N31C1-bar8OcmYQ,0,,https://yt3.ggpht.com/ytc/AIdro_lp9OQ-_ykMGuXZ9KrcKyPSm9kA9vB9cMF5T5UXie-0OmMMmgygTjG1BuATiGxiSrkuCQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723909701.613447
797,UgwFt3w6g0lEqmEwCEZ4AaABAg,Didka SULUT. Merdeka...💪💪🇮🇩🇮🇩,5 jam yang lalu,@stenlywuwung873,UCAEXca1JRjK73blRXShlJEg,1,,https://yt3.ggpht.com/ytc/AIdro_moph1cZnB-BTFKYT2ccNRpFaIPCrv-k1qn0lE5UjSNfpI=s88-c-k-c0x00ffffff-no-rj,False,False,1723893321.617446
798,UgyhBclzyphTGNmL3-B4AaABAg,Keren 😍,6 jam yang lalu,@user-nd2bl5rq2x,UC2msBozTG1JILyeIy8-1b7A,3,,https://yt3.ggpht.com/ytc/AIdro_mY8E2H8MzRB1WuHDUxYaNkZzczprnelvuKfVmgAD84j6BYXs-S1dBV_qjRfgHcyJL0jw=s88-c-k-c0x00ffffff-no-rj,False,False,1723889721.621357
799,Ugwh6p86Iwj7EuM8wel4AaABAg,Momen HUT RI ke-79 ... Nusantara Baru-Indonesis Maju ; terkhusus angkatan muda bangsa berharap punya niat n motivasi  bisa berbuat utk kemajuan bangsa 🤲👍🤩😍👪,3 jam yang lalu,@masnursasra7561,UCWd-Ay_pkn373C2KnOVOZCg,1,,https://yt3.ggpht.com/ytc/AIdro_n2XnADIvHtas1-CSVq85KXjQWkUqaXjo-oROis_Ks=s88-c-k-c0x00ffffff-no-rj,False,False,1723900521.625375
800,Ugxl1BBkjZgwt7lnBft4AaABAg,Aku Bangga Jadi Warga Negara Indonesia,4 jam yang lalu,@Kang_Mus97,UCMruTkjE2mbJadjPr3L5KCQ,1,,https://yt3.ggpht.com/Lx7r2CiwyQLOD4TNbSfN3dvPS_0_o2UIxsoASDsjumHaNdLQE-xKp7ORB8O-0BVai2CbvsaEaAE=s88-c-k-c0x00ffffff-no-rj,False,False,1723896921.629785
801,UgwJgdI3eBCc7Pm_LkR4AaABAg,Merdeka tetap merdeka Indonesia merdeka maju jalan negara bangun merdeka gol,4 jam yang lalu,@RedmiC-yw6cf,UC3qOri2451pdk7Y1O8vZkiQ,1,,https://yt3.ggpht.com/ytc/AIdro_lBG4Q2j7htJbxg-phr_qVcAKlNOGbhJhWBe0SkBAuX3EdiRFA_mJUmpSD86gxTbRG5GQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723896921.633785
802,UgwdkCkmiiHqhVdKR4p4AaABAg,"Salam Hormat kpd Semua petugas Paskibra dan Taklupa salam hormat sllu kpd para tamu undangan pejuang veteran.
Dgnmu DIRGAHAYU RI KE 79 SEKALI MERDEKA TETAP MERDEKA...🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩",2 jam yang lalu,@aidilm8238,UC3sFeFvo4yQAAJVyRE3UwFg,0,,https://yt3.ggpht.com/ytc/AIdro_lImVEFshLCzwKPwsKil_wI44W3fLO5VgHisdM_-Jtm5ZMsPSMXFTRot9-tSU3zW38Ftw=s88-c-k-c0x00ffffff-no-rj,False,False,1723904121.640813
803,UgyhIZFXY34FmUjZjcB4AaABAg,"Dari Serang MENYIMAK,Lanjutkan utk MAJU & SUKSES",44 menit yang lalu,@radisatama9259,UCQbQF_S5tcQQq78RcPTH8Eg,0,,https://yt3.ggpht.com/ytc/AIdro_l9EKLMkbJr8bR9RVPXqxVvIHYs7vrPGkwC-J1oLcbz-7c=s88-c-k-c0x00ffffff-no-rj,False,False,1723908681.648788
804,UgyzyZyw5GU5r0GBeT54AaABAg,NKRI harga mati🙏,6 jam yang lalu,@caterinakawalood1863,UCdC6NTH4vg8ynA0LX-Pkx6g,2,,https://yt3.ggpht.com/_7DCoL7-EPIsfOn4zoEx9JONZpzIXOAuCAHuMc--TogPsIS03mjYccRzGxHuZfvnW92bJ3IlzA=s88-c-k-c0x00ffffff-no-rj,False,False,1723889721.652788
805,Ugz6RTiMVmUV1nOD0oN4AaABAg,indonesia tetap merdeka makin jaya,4 jam yang lalu,@EmaIyah-po3hm,UCuknVZfADfbpuD635tEGb9w,1,,https://yt3.ggpht.com/ytc/AIdro_mlEnA_CYn0rV_-6H-O6JC0kGdGAGuGYECltlo0LZHcLZnMN_xr6jbqVUURpcF0dDIR5g=s88-c-k-c0x00ffffff-no-rj,False,False,1723896921.657325
806,UgzLffpAcEmmhovckRx4AaABAg,MERDEKA MERDEKA MERDEKA 💪🏻🇮🇩🇮🇩😢😢❤❤,3 jam yang lalu,@user-wz3qn9iz9l,UCMws0LnL3U4V4rf4N9I4j5g,1,,https://yt3.ggpht.com/ytc/AIdro_l_dFs2-lhgtJ-Sjc90Qj4PVZ-3WWyHJUB29Au0W_bwigbtpCHsKNecv1vd9Zp6sYSoK0M=s88-c-k-c0x00ffffff-no-rj,False,False,1723900521.661337
807,UgwuXZnn_eAVWEkeQit4AaABAg,",  menyimak",5 jam yang lalu,@hamdiabdullah9454,UC0NhXvGhpQ7BEZE1M5W__HQ,1,,https://yt3.ggpht.com/ytc/AIdro_mOOgQ2hqo_8db1L3DjyuhCoR3sEsRjEbbW34gOXd4maa9Sgm2SsTXc4jkocSqBJa1XlQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723893322.111475
